user_id,as_of_date,recency_days,frequency_30d,frequency_60d,frequency_90d,frequency_120d,monetary_30d,monetary_60d,monetary_90d,monetary_120d,avg_basket_value_60d,avg_basket_value_90d,avg_basket_value_120d,country,label_net_revenue_60d,label_net_revenue_90d,label_net_revenue_30d,label_purchase_60d,label_purchase_90d,label_purchase_30d
17773,2010-03-09,50,0,1,1,1,0.0,366.35,366.35,366.35,366.35,366.35,366.35,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17774,2010-03-09,29,1,1,1,1,542.66,542.66,542.66,542.66,542.66,542.66,542.66,United Kingdom,256.47999999999996,256.47999999999996,256.47999999999996,1.0,1.0,1.0
17776,2010-03-09,83,0,0,1,1,0.0,0.0,207.75,207.75,0.0,207.75,207.75,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17778,2010-03-09,21,1,1,1,1,197.7,197.7,197.7,197.7,197.7,197.7,197.7,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17780,2010-03-09,27,2,3,3,3,193.81,346.56,346.56,346.56,115.52,115.52,115.52,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17789,2010-03-09,21,1,1,1,1,171.25,171.25,171.25,171.25,171.25,171.25,171.25,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17794,2010-03-09,46,0,2,2,2,0.0,147.3,147.3,147.3,73.65,73.65,73.65,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17797,2010-03-09,41,0,1,2,2,0.0,106.05,311.78,311.78,106.05,155.89,155.89,United Kingdom,298.74,613.28,298.74,1.0,1.0,1.0
17799,2010-03-09,46,0,1,2,2,0.0,614.19,948.65,948.65,614.19,474.325,474.325,United Kingdom,819.4200000000001,819.4200000000001,487.48999999999995,1.0,1.0,1.0
17801,2010-03-09,51,0,1,1,1,0.0,382.44,382.44,382.44,382.44,382.44,382.44,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17802,2010-03-09,86,0,0,2,2,0.0,0.0,522.95,522.95,0.0,261.475,261.475,United Kingdom,481.75,481.75,0.0,1.0,1.0,0.0
17804,2010-03-09,98,0,0,0,1,0.0,0.0,0.0,124.95,0.0,0.0,124.95,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17807,2010-03-09,64,0,0,1,1,0.0,0.0,189.68,189.68,0.0,189.68,189.68,United Kingdom,0.0,111.94,0.0,0.0,1.0,0.0
17809,2010-03-09,40,0,1,2,3,0.0,654.0,681.0,1415.7,654.0,340.5,471.9,United Kingdom,717.23,717.23,717.23,1.0,1.0,1.0
17810,2010-03-09,28,1,2,2,2,64.14,373.16,373.16,373.16,186.58,186.58,186.58,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17816,2010-03-09,18,1,1,2,2,34.92,34.92,59.55,59.55,34.92,29.775,29.775,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17818,2010-03-09,97,0,0,0,1,0.0,0.0,0.0,124.78,0.0,0.0,124.78,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17819,2010-03-09,9,1,1,3,3,131.4,131.4,1288.5,1288.5,131.4,429.5,429.5,United Kingdom,796.6,796.6,0.0,1.0,1.0,0.0
17825,2010-03-09,85,0,0,3,3,0.0,0.0,437.46,437.46,0.0,145.82,145.82,United Kingdom,264.5,264.5,0.0,1.0,1.0,0.0
17829,2010-03-09,15,1,1,1,1,1310.3,1310.3,1310.3,1310.3,1310.3,1310.3,1310.3,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0
17833,2010-03-09,83,0,0,1,1,0.0,0.0,338.46,338.46,0.0,338.46,338.46,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17841,2010-03-09,0,8,16,22,26,1965.55,3789.73,6034.99,7314.93,236.8581,274.3177,281.3435,United Kingdom,4206.5,8560.360000000004,2334.21,1.0,1.0,1.0
17847,2010-03-09,5,1,1,1,1,40.65,40.65,40.65,40.65,40.65,40.65,40.65,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17848,2010-03-09,9,3,4,4,5,713.55,807.02,807.02,982.22,201.755,201.755,196.444,United Kingdom,489.29,990.0899999999999,325.44,1.0,1.0,1.0
17850,2010-03-09,5,9,27,27,42,3939.5,12008.54,12008.54,19419.68,444.7607,444.7607,462.3733,United Kingdom,7050.720000000001,7050.720000000001,0.0,1.0,1.0,0.0
17851,2010-03-09,53,0,1,3,4,0.0,203.78,1017.42,1334.46,203.78,339.14,333.615,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17852,2010-03-09,84,0,0,1,2,0.0,0.0,292.31,380.36,0.0,292.31,190.18,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17853,2010-03-09,96,0,0,0,1,0.0,0.0,0.0,584.35,0.0,0.0,584.35,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17854,2010-03-09,91,0,0,0,1,0.0,0.0,0.0,135.94,0.0,0.0,135.94,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17857,2010-03-09,1,1,1,1,1,468.0,468.0,468.0,468.0,468.0,468.0,468.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17858,2010-03-09,9,3,3,4,5,1839.01,1839.01,2441.41,2975.38,613.0033,610.3525,595.076,United Kingdom,736.8900000000001,736.8900000000001,0.0,1.0,1.0,0.0
17860,2010-03-09,88,0,0,2,2,0.0,0.0,246.94,246.94,0.0,123.47,123.47,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17861,2010-03-09,5,1,2,4,4,327.4,648.23,1441.59,1441.59,324.115,360.3975,360.3975,United Kingdom,354.09,354.09,0.0,1.0,1.0,0.0
17863,2010-03-09,12,1,1,1,1,335.58,335.58,335.58,335.58,335.58,335.58,335.58,United Kingdom,0.0,422.40000000000003,0.0,0.0,1.0,0.0
17865,2010-03-09,8,1,2,3,8,240.9,1597.53,2108.67,4551.34,798.765,702.89,568.9175,United Kingdom,2372.0,2835.23,0.0,1.0,1.0,0.0
17866,2010-03-09,85,0,0,1,1,0.0,0.0,149.5,149.5,0.0,149.5,149.5,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17867,2010-03-09,42,0,1,2,3,0.0,16.33,40.93,126.88,16.33,20.465,42.2933,United Kingdom,43.75,43.75,0.0,1.0,1.0,0.0
17871,2010-03-09,53,0,1,1,1,0.0,230.48,230.48,230.48,230.48,230.48,230.48,United Kingdom,0.0,293.05999999999995,0.0,0.0,1.0,0.0
17873,2010-03-09,33,0,2,4,4,0.0,676.59,1269.35,1269.35,338.295,317.3375,317.3375,United Kingdom,344.29999999999995,704.15,344.29999999999995,1.0,1.0,1.0
17875,2010-03-09,48,0,1,1,1,0.0,167.1,167.1,167.1,167.1,167.1,167.1,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17876,2010-03-09,35,0,1,1,1,0.0,777.4,777.4,777.4,777.4,777.4,777.4,United Kingdom,841.62,841.62,0.0,1.0,1.0,0.0
17880,2010-03-09,90,0,0,0,1,0.0,0.0,0.0,171.6,0.0,0.0,171.6,United Kingdom,194.4,194.4,194.4,1.0,1.0,1.0
17883,2010-03-09,12,1,1,1,1,168.48,168.48,168.48,168.48,168.48,168.48,168.48,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17884,2010-03-09,36,0,2,3,6,0.0,405.52,511.28,849.55,202.76,170.4267,141.5917,United Kingdom,252.32,252.32,0.0,1.0,1.0,0.0
17886,2010-03-09,9999,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,144.2,144.2,0.0,1.0,1.0,0.0
17888,2010-03-09,20,1,3,4,4,164.35,315.24,378.49,378.49,105.08,94.6225,94.6225,United Kingdom,139.62,438.3,0.0,1.0,1.0,0.0
17905,2010-03-09,5,2,5,5,5,371.36,779.35,779.35,779.35,155.87,155.87,155.87,United Kingdom,167.73,334.41999999999996,167.73,1.0,1.0,1.0
17907,2010-03-09,0,1,1,1,1,291.76,291.76,291.76,291.76,291.76,291.76,291.76,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17908,2010-03-09,85,0,0,1,1,0.0,0.0,398.96,398.96,0.0,398.96,398.96,United Kingdom,122.21000000000001,122.21000000000001,0.0,1.0,1.0,0.0
17909,2010-03-09,97,0,0,0,1,0.0,0.0,0.0,110.05,0.0,0.0,110.05,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17910,2010-03-09,86,0,0,1,1,0.0,0.0,261.7,261.7,0.0,261.7,261.7,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17913,2010-03-09,2,1,1,2,4,203.37,203.37,551.31,828.66,203.37,275.655,207.165,United Kingdom,564.55,714.76,0.0,1.0,1.0,0.0
17916,2010-03-09,93,0,0,0,1,0.0,0.0,0.0,25.46,0.0,0.0,25.46,United Kingdom,18.41,18.41,18.41,1.0,1.0,1.0
17920,2010-03-09,35,0,5,7,9,0.0,4601.96,5632.11,6490.91,920.392,804.5871,721.2122,United Kingdom,7393.640000000001,10869.42,2683.63,1.0,1.0,1.0
17927,2010-03-09,81,0,0,1,1,0.0,0.0,294.0,294.0,0.0,294.0,294.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17929,2010-03-09,9,1,1,1,2,196.2,196.2,196.2,588.6,196.2,196.2,294.3,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17930,2010-03-09,5,1,1,1,1,243.36,243.36,243.36,243.36,243.36,243.36,243.36,United Kingdom,327.44,662.0,327.44,1.0,1.0,1.0
17931,2010-03-09,5,5,5,5,5,602.73,602.73,602.73,602.73,120.546,120.546,120.546,United Kingdom,562.26,562.26,0.0,1.0,1.0,0.0
17935,2010-03-09,95,0,0,0,1,0.0,0.0,0.0,106.25,0.0,0.0,106.25,United Kingdom,119.0,119.0,119.0,1.0,1.0,1.0
17940,2010-03-09,42,0,1,1,2,0.0,49.35,49.35,4429.35,49.35,49.35,2214.675,United Kingdom,11900.0,18150.0,11900.0,1.0,1.0,1.0
17941,2010-03-09,19,1,1,2,2,408.0,408.0,822.72,822.72,408.0,411.36,411.36,United Kingdom,306.0,306.0,0.0,1.0,1.0,0.0
17943,2010-03-09,9999,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0
17945,2010-03-09,56,0,3,3,3,0.0,360.35,360.35,360.35,120.1167,120.1167,120.1167,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17949,2010-03-09,12,4,11,18,25,997.2,11812.68,14563.08,19182.24,1073.88,809.06,767.2896,United Kingdom,14731.68,14947.919999999998,9355.920000000002,1.0,1.0,1.0
17950,2010-03-09,64,0,0,1,1,0.0,0.0,131.95,131.95,0.0,131.95,131.95,United Kingdom,0.0,174.03,0.0,0.0,1.0,0.0
17954,2010-03-09,25,1,1,3,4,231.36,231.36,578.8,901.78,231.36,192.9333,225.445,United Kingdom,25.949999999999996,266.90999999999997,25.949999999999996,1.0,1.0,1.0
17955,2010-03-09,15,2,2,2,2,392.6,392.6,392.6,392.6,196.3,196.3,196.3,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17958,2010-03-09,88,0,0,1,1,0.0,0.0,465.42,465.42,0.0,465.42,465.42,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17960,2010-03-09,1,1,1,1,1,10.9,10.9,10.9,10.9,10.9,10.9,10.9,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17961,2010-03-09,0,10,14,24,26,98.65,212.62,626.47,954.7,15.1871,26.1029,36.7192,United Kingdom,133.86999999999998,246.07,52.61999999999999,1.0,1.0,1.0
17962,2010-03-09,55,0,1,1,1,0.0,366.23,366.23,366.23,366.23,366.23,366.23,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17963,2010-03-09,49,0,1,1,1,0.0,171.17,171.17,171.17,171.17,171.17,171.17,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17965,2010-03-09,8,2,3,5,5,681.3,1134.55,2146.91,2146.91,378.1833,429.382,429.382,United Kingdom,0.0,553.62,0.0,0.0,1.0,0.0
17966,2010-03-09,50,0,2,2,2,0.0,381.92,381.92,381.92,190.96,190.96,190.96,United Kingdom,483.57,483.57,292.46999999999997,1.0,1.0,1.0
17969,2010-03-09,2,2,5,9,10,216.0,571.43,1036.16,1137.56,114.286,115.1289,113.756,United Kingdom,364.0,603.0300000000001,248.8,1.0,1.0,1.0
17978,2010-03-09,57,0,1,1,2,0.0,164.95,164.95,288.05,164.95,164.95,144.025,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17982,2010-03-09,40,0,1,1,1,0.0,138.18,138.18,138.18,138.18,138.18,138.18,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17984,2010-03-09,98,0,0,0,1,0.0,0.0,0.0,212.63,0.0,0.0,212.63,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17988,2010-03-09,83,0,0,1,3,0.0,0.0,22.67,190.32,0.0,22.67,63.44,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17990,2010-03-09,92,0,0,0,1,0.0,0.0,0.0,332.7,0.0,0.0,332.7,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
17998,2010-03-09,97,0,0,0,2,0.0,0.0,0.0,319.19,0.0,0.0,159.595,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18001,2010-03-09,97,0,0,0,1,0.0,0.0,0.0,176.6,0.0,0.0,176.6,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18002,2010-03-09,91,0,0,0,1,0.0,0.0,0.0,44.32,0.0,0.0,44.32,United Kingdom,23.4,23.4,23.4,1.0,1.0,1.0
18006,2010-03-09,82,0,0,1,1,0.0,0.0,53.55,53.55,0.0,53.55,53.55,United Kingdom,274.58,274.58,274.58,1.0,1.0,1.0
18008,2010-03-09,19,1,2,3,3,158.45,1178.45,1236.05,1236.05,589.225,412.0167,412.0167,United Kingdom,203.34,237.84,112.9,1.0,1.0,1.0
18009,2010-03-09,12,1,1,1,1,252.26,252.26,252.26,252.26,252.26,252.26,252.26,United Kingdom,1516.45,1516.45,457.89,1.0,1.0,1.0
18012,2010-03-09,83,0,0,1,1,0.0,0.0,115.3,115.3,0.0,115.3,115.3,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18016,2010-03-09,41,0,1,1,1,0.0,201.2,201.2,201.2,201.2,201.2,201.2,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18029,2010-03-09,2,1,1,1,1,433.77,433.77,433.77,433.77,433.77,433.77,433.77,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18036,2010-03-09,50,0,1,2,2,0.0,176.35,247.15,247.15,176.35,123.575,123.575,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18037,2010-03-09,4,1,3,5,6,15.25,34.0,39.7,61.65,11.3333,7.94,10.275,United Kingdom,8.5,16.45,8.5,1.0,1.0,1.0
18039,2010-03-09,0,1,1,1,1,120.97,120.97,120.97,120.97,120.97,120.97,120.97,United Kingdom,0.0,129.19,0.0,0.0,1.0,0.0
18041,2010-03-09,12,2,4,4,4,688.53,1414.69,1414.69,1414.69,353.6725,353.6725,353.6725,United Kingdom,945.38,945.38,338.57000000000005,1.0,1.0,1.0
18046,2010-03-09,9,1,1,1,1,189.63,189.63,189.63,189.63,189.63,189.63,189.63,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18051,2010-03-09,14,1,3,5,6,309.32,964.74,1642.0,1975.3,321.58,328.4,329.2167,United Kingdom,306.97999999999996,306.97999999999996,306.97999999999996,1.0,1.0,1.0
18057,2010-03-09,50,0,1,1,1,0.0,297.32,297.32,297.32,297.32,297.32,297.32,United Kingdom,690.39,690.39,0.0,1.0,1.0,0.0
18058,2010-03-09,27,1,1,1,1,301.2,301.2,301.2,301.2,301.2,301.2,301.2,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18061,2010-03-09,4,2,5,6,7,339.6,956.4,1211.55,1523.76,191.28,201.925,217.68,United Kingdom,955.49,1215.31,233.55,1.0,1.0,1.0
18064,2010-03-09,5,1,2,2,2,650.76,1103.16,1103.16,1103.16,551.58,551.58,551.58,United Kingdom,772.4300000000001,1379.3100000000002,418.09999999999997,1.0,1.0,1.0
18065,2010-03-09,25,1,2,2,4,329.23,466.33,466.33,773.23,233.165,233.165,193.3075,United Kingdom,845.57,845.57,521.13,1.0,1.0,1.0
18069,2010-03-09,9,2,2,2,2,379.59,379.59,379.59,379.59,189.795,189.795,189.795,United Kingdom,506.34,918.28,0.0,1.0,1.0,0.0
18070,2010-03-09,29,1,1,1,1,314.1,314.1,314.1,314.1,314.1,314.1,314.1,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18071,2010-03-09,81,0,0,1,2,0.0,0.0,180.3,407.55,0.0,180.3,203.775,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18077,2010-03-09,23,1,1,3,4,218.53,218.53,541.61,753.23,218.53,180.5367,188.3075,United Kingdom,150.34,150.34,150.34,1.0,1.0,1.0
18087,2010-03-09,6,1,2,5,7,303.0,618.6,1518.36,1913.1,309.3,303.672,273.3,United Kingdom,313.91999999999996,313.91999999999996,0.0,1.0,1.0,0.0
18092,2010-03-09,20,1,1,3,4,968.78,968.78,2167.4,3245.0,968.78,722.4667,811.25,United Kingdom,0.0,1236.6,0.0,0.0,1.0,0.0
18094,2010-03-09,61,0,0,1,1,0.0,0.0,854.72,854.72,0.0,854.72,854.72,United Kingdom,290.4,1318.18,0.0,1.0,1.0,0.0
18097,2010-03-09,82,0,0,1,1,0.0,0.0,171.26,171.26,0.0,171.26,171.26,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18101,2010-03-09,34,0,1,1,1,0.0,112.5,112.5,112.5,112.5,112.5,112.5,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18102,2010-03-09,4,7,11,21,24,24686.88,55595.1,89151.6,109912.84,5054.1,4245.3143,4579.7017,United Kingdom,31479.259999999995,44653.51000000001,14882.71,1.0,1.0,1.0
18106,2010-03-09,9,1,3,3,3,294.82,599.13,599.13,599.13,199.71,199.71,199.71,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18108,2010-03-09,97,0,0,0,1,0.0,0.0,0.0,493.25,0.0,0.0,493.25,United Kingdom,84.56,84.56,0.0,1.0,1.0,0.0
18115,2010-03-09,57,0,1,1,1,0.0,9.7,9.7,9.7,9.7,9.7,9.7,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18134,2010-03-09,54,0,1,1,1,0.0,302.15,302.15,302.15,302.15,302.15,302.15,United Kingdom,142.85,142.85,0.0,1.0,1.0,0.0
18144,2010-03-09,83,0,0,1,1,0.0,0.0,597.5,597.5,0.0,597.5,597.5,United Kingdom,239.06,239.06,0.0,1.0,1.0,0.0
18145,2010-03-09,63,0,0,1,2,0.0,0.0,364.04,673.74,0.0,364.04,336.87,United Kingdom,0.0,678.87,0.0,0.0,1.0,0.0
18148,2010-03-09,6,1,1,1,1,112.85,112.85,112.85,112.85,112.85,112.85,112.85,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18151,2010-03-09,5,1,1,1,1,564.2,564.2,564.2,564.2,564.2,564.2,564.2,United Kingdom,425.89,505.78999999999996,0.0,1.0,1.0,0.0
18152,2010-03-09,6,1,1,1,1,426.69,426.69,426.69,426.69,426.69,426.69,426.69,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18153,2010-03-09,19,1,1,1,1,246.22,246.22,246.22,246.22,246.22,246.22,246.22,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18162,2010-03-09,92,0,0,0,1,0.0,0.0,0.0,371.51,0.0,0.0,371.51,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18168,2010-03-09,32,0,1,2,3,0.0,171.62,512.01,769.63,171.62,256.005,256.5433,United Kingdom,285.41,455.1099999999999,285.41,1.0,1.0,1.0
18170,2010-03-09,1,1,2,3,3,313.2,615.66,874.05,874.05,307.83,291.35,291.35,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18171,2010-03-09,63,0,0,1,1,0.0,0.0,302.2,302.2,0.0,302.2,302.2,United Kingdom,305.55,305.55,305.55,1.0,1.0,1.0
18172,2010-03-09,19,2,2,3,3,1454.41,1454.41,1687.51,1687.51,727.205,562.5033,562.5033,United Kingdom,1343.5100000000002,2065.35,238.5,1.0,1.0,1.0
18175,2010-03-09,35,0,1,1,1,0.0,176.1,176.1,176.1,176.1,176.1,176.1,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18177,2010-03-09,84,0,0,1,1,0.0,0.0,334.5,334.5,0.0,334.5,334.5,United Kingdom,220.0,540.95,220.0,1.0,1.0,1.0
18178,2010-03-09,19,1,1,1,1,485.67,485.67,485.67,485.67,485.67,485.67,485.67,United Kingdom,1293.0700000000002,1293.0700000000002,638.75,1.0,1.0,1.0
18179,2010-03-09,23,1,1,1,1,304.38,304.38,304.38,304.38,304.38,304.38,304.38,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18181,2010-03-09,95,0,0,0,1,0.0,0.0,0.0,298.99,0.0,0.0,298.99,United Kingdom,0.0,194.13000000000002,0.0,0.0,1.0,0.0
18186,2010-03-09,82,0,0,1,1,0.0,0.0,329.58,329.58,0.0,329.58,329.58,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18190,2010-03-09,39,0,1,2,2,0.0,75.9,268.32,268.32,75.9,134.16,134.16,United Kingdom,192.84,192.84,0.0,1.0,1.0,0.0
18194,2010-03-09,40,0,1,1,1,0.0,630.32,630.32,630.32,630.32,630.32,630.32,United Kingdom,894.0,934.0,894.0,1.0,1.0,1.0
18199,2010-03-09,43,0,1,1,1,0.0,344.75,344.75,344.75,344.75,344.75,344.75,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18201,2010-03-09,82,0,0,1,1,0.0,0.0,447.53,447.53,0.0,447.53,447.53,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18203,2010-03-09,91,0,0,0,1,0.0,0.0,0.0,109.08,0.0,0.0,109.08,United Kingdom,0.0,110.44999999999999,0.0,0.0,1.0,0.0
18212,2010-03-09,37,0,1,1,1,0.0,298.3,298.3,298.3,298.3,298.3,298.3,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18218,2010-03-09,20,1,1,1,1,301.92,301.92,301.92,301.92,301.92,301.92,301.92,United Kingdom,178.0,178.0,0.0,1.0,1.0,0.0
18219,2010-03-09,1,1,1,1,2,210.0,210.0,210.0,361.72,210.0,210.0,180.86,United Kingdom,86.22,86.22,86.22,1.0,1.0,1.0
18220,2010-03-09,84,0,0,1,1,0.0,0.0,253.64,253.64,0.0,253.64,253.64,United Kingdom,307.64,307.64,0.0,1.0,1.0,0.0
18223,2010-03-09,11,2,3,4,5,905.45,1682.98,2005.58,3190.74,560.9933,501.395,638.148,United Kingdom,663.6,1302.99,663.6,1.0,1.0,1.0
18225,2010-03-09,39,0,1,1,2,0.0,777.9,777.9,837.4,777.9,777.9,418.7,United Kingdom,1048.76,1217.46,1048.76,1.0,1.0,1.0
18226,2010-03-09,4,1,1,1,1,421.45,421.45,421.45,421.45,421.45,421.45,421.45,United Kingdom,0.0,495.19000000000005,0.0,0.0,1.0,0.0
18229,2010-03-09,49,0,1,1,2,0.0,279.0,279.0,660.0,279.0,279.0,330.0,United Kingdom,0.0,320.4,0.0,0.0,1.0,0.0
18231,2010-03-09,8,3,5,5,5,725.28,1305.74,1305.74,1305.74,261.148,261.148,261.148,United Kingdom,1530.1399999999999,1951.47,1076.9199999999998,1.0,1.0,1.0
18242,2010-03-09,57,0,1,1,1,0.0,326.54,326.54,326.54,326.54,326.54,326.54,United Kingdom,307.9,733.76,307.9,1.0,1.0,1.0
18245,2010-03-09,1,1,1,1,1,310.77,310.77,310.77,310.77,310.77,310.77,310.77,United Kingdom,1075.5300000000002,1383.1399999999999,187.14000000000001,1.0,1.0,1.0
18251,2010-03-09,77,0,0,1,1,0.0,0.0,3284.88,3284.88,0.0,3284.88,3284.88,United Kingdom,7439.789999999999,7439.789999999999,7439.789999999999,1.0,1.0,1.0
18252,2010-03-09,57,0,1,3,3,0.0,256.8,746.77,746.77,256.8,248.9233,248.9233,United Kingdom,90.15,90.15,90.15,1.0,1.0,1.0
18253,2010-03-09,2,1,1,1,1,317.88,317.88,317.88,317.88,317.88,317.88,317.88,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18257,2010-03-09,19,1,1,1,1,360.38,360.38,360.38,360.38,360.38,360.38,360.38,United Kingdom,0.0,1004.3699999999999,0.0,0.0,1.0,0.0
18259,2010-03-09,40,0,1,1,2,0.0,306.3,306.3,662.7,306.3,306.3,331.35,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18260,2010-03-09,84,0,0,1,1,0.0,0.0,308.38,308.38,0.0,308.38,308.38,United Kingdom,603.5,603.5,0.0,1.0,1.0,0.0
18267,2010-03-09,32,0,1,1,1,0.0,269.37,269.37,269.37,269.37,269.37,269.37,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18268,2010-03-09,12,2,3,4,4,385.43,872.07,1247.25,1247.25,290.69,311.8125,311.8125,United Kingdom,217.48000000000002,217.48000000000002,0.0,1.0,1.0,0.0
18271,2010-03-09,91,0,0,0,1,0.0,0.0,0.0,192.55,0.0,0.0,192.55,United Kingdom,488.3,488.3,0.0,1.0,1.0,0.0
18272,2010-03-09,5,1,1,1,1,635.0,635.0,635.0,635.0,635.0,635.0,635.0,United Kingdom,352.8,352.8,0.0,1.0,1.0,0.0
18275,2010-03-09,91,0,0,0,1,0.0,0.0,0.0,372.64,0.0,0.0,372.64,United Kingdom,0.0,369.21,0.0,0.0,1.0,0.0
18276,2010-03-09,89,0,0,1,1,0.0,0.0,218.05,218.05,0.0,218.05,218.05,United Kingdom,300.91999999999996,300.91999999999996,0.0,1.0,1.0,0.0
18283,2010-03-09,7,2,2,2,2,195.72,195.72,195.72,195.72,97.86,97.86,97.86,United Kingdom,136.29999999999998,136.29999999999998,136.29999999999998,1.0,1.0,1.0
18285,2010-03-09,20,1,1,1,1,427.0,427.0,427.0,427.0,427.0,427.0,427.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18286,2010-03-09,83,0,0,1,1,0.0,0.0,462.95,462.95,0.0,462.95,462.95,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0
18287,2010-03-09,9999,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,0.0,1071.6100000000001,0.0,0.0,1.0,0.0
12346,2010-04-09,38,0,1,3,10,0.0,27.05,72.05,230.55,27.05,24.0167,23.055,United Kingdom,0.0,142.31,0.0,0.0,1.0,0.0
12349,2010-04-09,9999,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,1268.5200000000002,1268.5200000000002,1068.52,1.0,1.0,1.0
12358,2010-04-09,122,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,268.1,268.1,0.0,1.0,1.0,0.0
12359,2010-04-09,17,1,2,2,3,345.6,683.34,683.34,761.54,341.67,341.67,253.8467,Cyprus,0.0,489.80000000000007,0.0,0.0,1.0,0.0
12360,2010-04-09,16,1,2,2,2,40.0,158.0,158.0,158.0,79.0,79.0,79.0,Austria,622.0400000000001,622.0400000000001,0.0,1.0,1.0,0.0
12361,2010-04-09,73,0,0,1,1,0.0,0.0,109.2,109.2,0.0,109.2,109.2,Belgium,98.15,98.15,98.15,1.0,1.0,1.0
